,Image_ID,class,confidence,ymin,xmin,ymax,xmax
55,ID_H5DCRTEG,fruit_brownspot,0.474706,14.999808000000002,0.0,205.999872,51.0000128
56,ID_H5DCRTEG,fruit_healthy,0.528508,18.999808,0.0,200.0,51.0000128
57,ID_H5DCRTEG,fruit_brownspot,0.56857,152.0,10.999808000000002,376.0,385.999872
58,ID_C6Z44A1C,fruit_brownspot,0.914371,0.0,189.99987199999998,124.000256,300.999936
59,ID_C6Z44A1C,fruit_brownspot,0.923064,157.99987199999998,219.000064,327.999744,356.999936
60,ID_DH2AL0PJ,fruit_woodiness,0.392578,59.00006399999998,17.99987200000001,474.000128,426.99980800000003
61,ID_3XQTJWSF,fruit_woodiness,0.920817,75.00006400000001,61.000192,378.000128,294.000128
62,ID_MO5ZV9AN,fruit_healthy,0.693095,275.99974399999996,-0.00010239999999939187,512.0,53.000089599999995
63,ID_MO5ZV9AN,fruit_woodiness,0.957819,119.99999999999999,131.00032,313.999872,382.000128
64,ID_7BJ3F5LJ,fruit_brownspot,0.730842,222.00012800000002,256.0,382.000128,380.00025600000004
65,ID_SQT62PKL,fruit_brownspot,0.590966,1.0001919999999984,228.999936,187.000064,430.999808
66,ID_SQT62PKL,fruit_woodiness,0.616918,0.9999360000000053,229.000192,185.99987199999998,430.000128
67,ID_BJ0U4H1I,fruit_brownspot,0.640972,171.000064,177.999872,376.000256,360.99993600000005
68,ID_BJ0U4H1I,fruit_brownspot,0.731736,40.99968,346.99980800000003,245.99987199999998,512.0
69,ID_QO92QTCV,fruit_healthy,0.968304,127.00006399999998,101.00019200000003,386.99980800000003,421.000192
70,ID_BK5WP0KQ,fruit_woodiness,0.906358,138.99980799999997,71.99974399999999,376.999936,422.99980800000003
71,ID_7K7O8Z7P,fruit_healthy,0.336071,243.00003839999997,1.0000128000000004,276.00002559999996,34.0
72,ID_7K7O8Z7P,fruit_healthy,0.96974,163.99999999999997,81.00019199999998,355.00006399999995,315.000064
73,ID_27XRLVUQ,fruit_healthy,0.953607,0.00010239999999583915,171.99974400000002,90.9999104,313.999872
74,ID_MB3JQUG9,fruit_woodiness,0.291981,140.999936,408.000256,346.000128,512.000256
75,ID_MB3JQUG9,fruit_woodiness,0.844423,71.00032,153.99987199999998,314.000128,356.99968
76,ID_3RB1QT97,fruit_woodiness,0.928705,0.0,24.99993600000002,330.999808,298.99980800000003
77,ID_8E9BD6ZM,fruit_healthy,0.650409,213.00019200000003,65.999872,327.000064,151.000064
78,ID_8E9BD6ZM,fruit_healthy,0.972296,196.999936,104.00000000000001,375.999744,331.999744
79,ID_XLQEN1YF,fruit_woodiness,0.525302,113.99987200000001,103.99999999999997,321.999872,475.99974399999996
80,ID_N8FMQUR6,fruit_healthy,0.733689,451.000064,419.000064,512.000256,512.000256
81,ID_N8FMQUR6,fruit_woodiness,0.957168,170.99980800000003,91.99974399999999,312.999936,322.99980800000003
82,ID_G28R4R5O,fruit_woodiness,0.943972,0.0,120.99967999999998,384.0,421.999872
83,ID_COAPR3YB,fruit_woodiness,0.908391,215.99999999999997,152.000256,367.00006399999995,427.00006399999995
84,ID_O7STSQRP,fruit_brownspot,0.875587,148.00025599999998,77.99987200000001,328.0,382.99980800000003
85,ID_CB3BFS91,fruit_brownspot,0.700716,147.00006400000004,67.99974399999999,405.999872,488.99993600000005
86,ID_DWGTUEUI,fruit_brownspot,0.885057,251.999744,84.99967999999998,402.99980800000003,370.99980800000003
87,ID_RHS4PD51,fruit_woodiness,0.606206,0.0,401.999872,211.999744,512.0
88,ID_RHS4PD51,fruit_brownspot,0.832417,168.99993599999996,131.000064,510.000128,357.999872
89,ID_9U9RI64Z,fruit_healthy,0.958602,212.999936,153.000192,332.999936,312.00025600000004
90,ID_Z845LMVP,fruit_woodiness,0.656735,115.99999999999999,422.000128,214.99980799999997,486.000128
91,ID_5ZYK6CZL,fruit_brownspot,0.930751,120.99993600000002,44.99993599999999,403.99974399999996,285.999872
92,ID_BKEY6BCT,fruit_brownspot,0.512942,187.00006399999998,80.0,346.000128,341.000192
93,ID_BKEY6BCT,fruit_woodiness,0.594074,186.000128,81.99987200000001,345.00019199999997,337.999872
94,ID_NJQS120W,fruit_healthy,0.295857,329.999872,332.0,377.999872,388.0
95,ID_NJQS120W,fruit_healthy,0.972414,219.00032,140.999936,390.000128,340.999936
96,ID_9UR27K3W,fruit_woodiness,0.817389,132.999936,192.0,510.999808,512.0
97,ID_KK9DTWM9,fruit_healthy,0.979676,126.000128,126.00012799999999,328.999936,357.00019199999997
98,ID_2M7S2WS9,fruit_brownspot,0.899129,245.999616,110.000128,433.99987200000004,264.999936
99,ID_U6YW22OK,fruit_woodiness,0.77344,208.00000000000003,90.00012799999999,492.00025600000004,428.99993599999993
100,ID_2S8RECZB,fruit_brownspot,0.851871,111.00006400000001,215.00006399999998,294.000128,490.99980800000003
101,ID_E6QWFBRQ,fruit_healthy,0.969384,209.99987200000004,117.999872,373.999616,312.99968
102,ID_W0VS8GW0,fruit_healthy,0.965758,177.00019199999997,152.0,331.000064,336.999936
103,ID_P4U78SQ7,fruit_healthy,0.355169,449.999872,384.0,512.0,512.0
104,ID_P4U78SQ7,fruit_healthy,0.787063,380.0,228.0,510.99980800000003,508.0
105,ID_P4U78SQ7,fruit_woodiness,0.964432,164.00025600000004,24.0,358.000128,304.999936
106,ID_8PHRVUZZ,fruit_healthy,0.974356,147.99999999999997,106.999808,371.00006399999995,362.99980800000003
107,ID_1P0GC55S,fruit_brownspot,0.919825,85.999872,148.0,339.000064,340.999936
108,ID_EQSB1TFI,fruit_healthy,0.959487,193.00019200000003,87.99999999999999,377.000192,322.999808
109,ID_H9R25OWO,fruit_healthy,0.970375,109.99987200000001,100.0,389.999872,445.999872
110,ID_5AL2GIW8,fruit_brownspot,0.929172,140.999936,93.99961599999999,284.0,329.999872
111,ID_4POYIPYW,fruit_woodiness,0.835521,109.999872,225.99987199999998,331.000064,371.99974399999996
112,ID_4OL1MN86,fruit_brownspot,0.793106,156.000256,151.000064,389.00019199999997,350.000128
113,ID_6WLLDS0U,fruit_brownspot,0.879119,95.99999999999999,75.99974400000002,314.999808,408.0
114,ID_SDD6851W,fruit_woodiness,0.493451,54.000128000000004,474.99991040000003,272.999936,511.9998976
115,ID_SDD6851W,fruit_brownspot,0.637112,0.0002559999999931506,123.00006400000001,234.00012800000002,300.0
116,ID_OJXH1NL8,fruit_healthy,0.29294,67.000064,485.99982079999995,229.99987199999998,511.9997952
117,ID_OJXH1NL8,fruit_healthy,0.807102,47.99974400000001,301.000192,188.999936,461.000192
118,ID_OJXH1NL8,fruit_healthy,0.97143,153.99987199999998,95.00006399999998,393.999872,397.00019199999997
119,ID_Q1RRTUAF,fruit_brownspot,0.563049,99.00006400000001,230.99980799999997,274.000128,348.999936
120,ID_Q1RRTUAF,fruit_woodiness,0.738664,104.00000000000001,231.000064,269.000192,348.000256
121,ID_Q1RRTUAF,fruit_brownspot,0.753195,440.99993600000005,178.999808,512.0,363.99974399999996
122,ID_OY4BC7ZK,fruit_woodiness,0.961481,114.00038400000001,121.99987199999998,358.000128,425.999872
123,ID_LUQYG317,fruit_brownspot,0.611406,234.99980799999997,122.99980800000002,330.999808,280.999936
124,ID_CVU8X9EB,fruit_woodiness,0.929744,22.999808,274.000128,284.99993600000005,476.0
125,ID_4IUEY3DB,fruit_brownspot,0.467954,183.000064,101.99987200000001,369.99987200000004,424.99968
126,ID_4IUEY3DB,fruit_woodiness,0.58041,182.99980800000003,102.00012799999999,368.99968,429.00019199999997
127,ID_L4IMI56A,fruit_woodiness,0.397124,372.000256,405.00019199999997,511.000064,512.0
128,ID_L4IMI56A,fruit_woodiness,0.839862,0.9999360000000053,5.120000000147229e-05,159.000064,56.9999872
129,ID_L4IMI56A,fruit_woodiness,0.960402,80.0,138.00012800000002,378.999808,343.00032
130,ID_UU1WQZT7,fruit_woodiness,0.914525,193.00019200000003,264.999936,425.000192,439.000064
131,ID_8UCHSJ0Y,fruit_brownspot,0.596595,152.999936,72.99993599999999,348.99968,398.000128
132,ID_8UCHSJ0Y,fruit_healthy,0.923903,0.0,351.99974399999996,238.000128,510.99980800000003
133,ID_ZEVJVZ0O,fruit_woodiness,0.9429,42.999808,91.999744,327.00006399999995,288.999936
134,ID_D5YBIDDT,fruit_woodiness,0.55953,125.00019200000003,8.99993600000002,399.000064,421.00019199999997
135,ID_KCK8FK6G,fruit_brownspot,0.790055,190.00012800000002,89.99987200000001,353.999872,452.99968
136,ID_2DWMW9YR,fruit_woodiness,0.343117,194.00012800000002,203.99974399999996,442.000128,392.0
137,ID_2DWMW9YR,fruit_brownspot,0.699964,200.999936,204.999936,440.999936,394.00012799999996
138,ID_RFUBQBIM,fruit_healthy,0.26938,251.00032000000002,56.00025599999999,303.000064,123.000064
139,ID_RFUBQBIM,fruit_healthy,0.291566,2.5600000000736145e-05,142.000128,28.0000256,225.999872
140,ID_RFUBQBIM,fruit_healthy,0.323342,173.00019200000003,102.00012799999999,248.0,182.000128
141,ID_RFUBQBIM,fruit_healthy,0.485911,103.99974399999999,124.99993600000002,198.999808,230.999808
142,ID_RFUBQBIM,fruit_healthy,0.978834,157.000192,140.99968,374.000128,385.999872
143,ID_5YLQDC3X,fruit_brownspot,0.80698,206.00012800000002,145.999872,508.00025600000004,394.99980800000003
144,ID_JATXDIER,fruit_brownspot,0.886608,52.00025600000001,90.999808,422.000128,339.99974399999996
145,ID_ZRBNEHUB,fruit_brownspot,0.875977,177.99987200000004,237.00019200000003,359.000064,365.000192
146,ID_XFBYRB5S,fruit_healthy,0.93836,224.999936,96.00025600000001,447.000064,362.000128
147,ID_ZPNDRD4T,fruit_healthy,0.816998,344.000256,462.9997824,512.000256,511.9997696
148,ID_ZPNDRD4T,fruit_healthy,0.970975,229.999872,124.999936,372.99993600000005,310.99980800000003
149,ID_TNP5760Q,fruit_healthy,0.954349,412.999936,282.99980800000003,511.999744,512.0
150,ID_TNP5760Q,fruit_healthy,0.976556,209.000192,114.00012799999999,386.000128,330.000128
151,ID_MO6QQOBM,fruit_healthy,0.573927,212.0,319.00032,349.999872,434.000128
152,ID_MO6QQOBM,fruit_healthy,0.939358,148.999936,122.00012799999999,364.999936,384.00025600000004
153,ID_HUCDYOI9,fruit_woodiness,0.786506,61.99987199999998,167.99974399999996,347.000064,349.999872
154,ID_WTPCYEEB,fruit_brownspot,0.745253,75.00032000000002,116.99993599999999,454.000128,373.999872
155,ID_M2NJ62TE,fruit_brownspot,0.908951,119.00006400000001,153.00019200000003,320.0,387.000064
156,ID_WJIAZJCD,fruit_healthy,0.30052,154.999936,0.0,198.999936,32.0
157,ID_WJIAZJCD,fruit_healthy,0.954957,146.99980799999997,44.00025599999998,383.000064,352.0
158,ID_RD4JDJG1,fruit_woodiness,0.55316,145.000192,153.00019200000003,354.000128,316.0
159,ID_RD4JDJG1,fruit_brownspot,0.68339,147.000064,154.00012800000002,354.000128,315.000064
160,ID_OLES0AAK,fruit_healthy,0.649857,119.00006400000001,70.999808,368.0,373.999872
161,ID_OLES0AAK,fruit_healthy,0.942493,172.999936,376.0,403.000064,511.00006399999995
162,ID_WNH77DVD,fruit_healthy,0.41088,0.0,318.000128,46.0000256,419.00032
163,ID_WNH77DVD,fruit_healthy,0.776971,212.0,5.120000000147229e-05,269.999872,65.9999232
164,ID_WNH77DVD,fruit_healthy,0.902989,140.99993600000002,20.999936000000005,214.999808,108.999936
165,ID_WNH77DVD,fruit_healthy,0.951815,85.00019200000001,90.999808,208.0,257.999872
166,ID_WNH77DVD,fruit_healthy,0.958431,92.99993599999999,376.000256,244.999936,512.000256
167,ID_WNH77DVD,fruit_healthy,0.978283,188.0,74.000128,354.000128,279.00032
168,ID_WF7515WR,fruit_brownspot,0.79796,189.999616,0.999935999999991,361.99987200000004,221.000192
169,ID_WF7515WR,fruit_woodiness,0.934554,143.000064,195.000064,319.000064,507.000064
170,ID_P9BJU39R,fruit_woodiness,0.970413,198.000128,3.000064000000009,445.00019199999997,268.999936
171,ID_VS2MLLVX,fruit_woodiness,0.957035,189.99987200000004,130.999808,379.000064,338.99980800000003
172,ID_JE1742JT,fruit_brownspot,0.333004,0.0,300.999936,28.9999872,499.000064
173,ID_JE1742JT,fruit_healthy,0.976912,177.00019200000003,100.00025600000001,377.000192,349.00019199999997
174,ID_IZL3B164,fruit_brownspot,0.849263,190.000128,173.00019200000003,357.00019199999997,445.000192
175,ID_AHSYH5YT,fruit_healthy,0.957323,166.99980799999997,126.000128,340.0,336.0
176,ID_MVJ3O9ZU,fruit_healthy,0.975473,206.99980799999997,142.00012799999996,390.999808,376.999936
177,ID_HETUZV59,fruit_brownspot,0.375793,211.999744,0.00010239999999583915,474.99980800000003,82.9999104
178,ID_HETUZV59,fruit_brownspot,0.579004,0.0,264.0,337.999872,509.00019199999997
179,ID_HETUZV59,fruit_woodiness,0.629187,208.99993600000002,0.00010239999999583915,475.99974399999996,83.9998464
180,ID_HETUZV59,fruit_woodiness,0.963986,236.00000000000003,98.000128,510.99980800000003,328.000256
181,ID_HI4TOV0R,fruit_healthy,0.95071,166.99980799999997,172.99993599999996,366.999808,442.000128
182,ID_WT7V5JTR,fruit_brownspot,0.786921,146.00012799999996,29.99987200000001,388.999936,437.999872
183,ID_QVS57JDJ,fruit_healthy,0.578534,207.000064,219.000064,313.99987200000004,360.000256
184,ID_1P1PJGO6,fruit_brownspot,0.909634,138.00012800000002,239.000064,363.000064,404.000256
185,ID_KFWLVLLH,fruit_brownspot,0.926301,177.999872,218.00012800000002,444.99968,432.00025600000004
186,ID_WKMG4KCB,fruit_brownspot,0.875156,176.0,177.999872,350.000128,444.99968
187,ID_28WDKVCX,fruit_woodiness,0.905666,151.000064,47.00006400000001,314.999808,328.0
188,ID_YC0ZI4O5,fruit_woodiness,0.819133,115.99974399999999,54.99980799999997,362.99980800000003,462.999808
189,ID_C6O15NKN,fruit_brownspot,0.877946,235.000064,199.99974400000002,413.99987200000004,351.999744
190,ID_C6O15NKN,fruit_brownspot,0.898234,47.00032,254.00012800000002,274.000128,435.00032
191,ID_UG523UNG,fruit_healthy,0.851377,5.120000000147229e-05,428.0,56.9999872,510.99980800000003
192,ID_UG523UNG,fruit_healthy,0.977524,162.00012800000002,133.999872,360.00025600000004,349.999872
193,ID_JY9M11I5,fruit_brownspot,0.823209,166.00012800000002,107.99974399999999,345.999872,384.99993600000005
194,ID_JCG8GM4H,fruit_woodiness,0.526943,43.00006400000001,34.00012799999999,403.000064,449.00019199999997
195,ID_JCG8GM4H,fruit_woodiness,0.905444,103.999744,433.999872,285.999872,512.0
196,ID_G64LJ8RC,fruit_brownspot,0.83737,166.000128,132.0,365.00019199999997,378.000128
197,ID_P5J8PGCZ,fruit_healthy,0.972872,190.99980800000003,96.99993599999999,428.0,377.999872
198,ID_JMMWALI9,fruit_healthy,0.830662,196.99968,131.000064,377.999872,368.000256
199,ID_NNBHPTH0,fruit_healthy,0.898319,232.99993600000002,123.000064,352.0,273.00019199999997
200,ID_Y6SFRY9V,fruit_healthy,0.281715,0.0,128.00025599999998,38.0000256,227.000064
201,ID_Y6SFRY9V,fruit_healthy,0.95332,228.00025599999998,128.00025599999998,436.000256,378.000128
202,ID_1USVOECT,fruit_healthy,0.973991,215.99974400000002,83.999744,420.999936,304.0
203,ID_VEM803LR,fruit_woodiness,0.957388,142.00012800000002,186.99980799999997,448.0,410.999808
204,ID_QD7862VQ,fruit_healthy,0.975823,179.00032000000004,105.999872,359.000064,319.000064
205,ID_JN9YW3QQ,fruit_healthy,0.957029,171.99974399999996,101.00019200000001,377.999872,336.0
206,ID_C7431IBX,fruit_healthy,0.975861,168.999936,75.00006400000001,378.999808,348.0
207,ID_782YO6L1,fruit_healthy,0.951348,131.99974400000002,95.000064,337.999872,349.00019199999997
208,ID_UKM8AHO1,fruit_brownspot,0.909557,130.00012800000002,149.000192,364.0,348.00025600000004
209,ID_B9GTAWB7,fruit_healthy,0.752238,6.0001279999999895,372.000256,345.999872,511.000064
210,ID_B9GTAWB7,fruit_healthy,0.97774,172.0,90.00012800000002,434.000128,395.000064
211,ID_4I9TYQOZ,fruit_healthy,0.960769,18.999808,405.00019199999997,224.999936,512.0
212,ID_4I9TYQOZ,fruit_healthy,0.970392,144.999936,68.99968000000001,381.000192,336.999936
213,ID_KITUXBWQ,fruit_brownspot,0.570063,224.0,174.00012799999996,366.000128,392.999936
214,ID_SVGHNH7U,fruit_brownspot,0.923878,81.99987200000001,118.99980799999999,353.999872,336.99968
215,ID_MZI5JA74,fruit_brownspot,0.878107,16.0,146.000128,273.999872,346.000128
216,ID_XCM5FRZR,fruit_brownspot,0.600745,194.00012800000002,180.99968,332.0,409.999872
217,ID_YFCYTW2U,fruit_brownspot,0.870889,80.99967999999998,151.99999999999997,381.999872,399.00006399999995
218,ID_B8EI3PB5,fruit_woodiness,0.584556,13.000192000000027,391.00006399999995,280.0,512.0
219,ID_B8EI3PB5,fruit_brownspot,0.871629,45.99987200000001,79.00006399999998,453.999872,338.99980800000003
220,ID_RQZ6ZO54,fruit_woodiness,0.92194,69.99987200000001,148.00025600000004,397.999872,406.000128
221,ID_SM2WVPZZ,fruit_healthy,0.867719,75.00032,-0.000256000000000256,278.000128,124.99993599999999
222,ID_SM2WVPZZ,fruit_healthy,0.972695,143.000064,107.00032,358.000128,358.000128
223,ID_RJGOTE05,fruit_healthy,0.977826,152.0,114.99980800000002,326.000128,336.999936
224,ID_B1P5U18J,fruit_woodiness,0.859161,110.00012800000002,146.99980799999997,368.0,328.0
225,ID_Q5LZQZ6P,fruit_healthy,0.979128,191.000064,151.99974400000002,367.000064,388.999936
226,ID_T8G34E9V,fruit_brownspot,0.905644,163.00006399999998,164.999936,356.0,459.000064
227,ID_2UTEQ1E5,fruit_healthy,0.854682,362.000128,455.00006399999995,512.000256,512.0
228,ID_2UTEQ1E5,fruit_healthy,0.968417,247.000064,114.00012799999999,391.000064,305.00019199999997
229,ID_K6P2BYIW,fruit_brownspot,0.6873,43.00006400000001,94.00012800000002,332.0,512.0
230,ID_M39EONS8,fruit_brownspot,0.747594,148.0,212.00025600000004,358.999808,374.000128
231,ID_F29H4C3O,fruit_healthy,0.894179,221.00019199999997,193.99987199999998,376.0,387.99974399999996
232,ID_P3O4EGBB,fruit_woodiness,0.933512,240.99993600000002,232.00025599999998,425.999872,368.000256
233,ID_36ZWFZNA,fruit_woodiness,0.884446,52.0,216.0,413.999872,486.000128
234,ID_AHI3H2KG,fruit_woodiness,0.898983,76.00025600000001,116.0,485.00019199999997,410.000128
235,ID_LXB103OW,fruit_brownspot,0.661086,125.000192,125.99987200000001,432.99993600000005,411.00006400000007
236,ID_M1LN8K7I,fruit_brownspot,0.549963,153.999872,183.000064,450.99980800000003,392.999936
237,ID_YPYCUAVN,fruit_woodiness,0.517178,198.00012800000002,99.00006399999998,324.00025600000004,201.000192
238,ID_YPYCUAVN,fruit_brownspot,0.87254,13.000191999999998,317.99987200000004,207.000064,475.000064
239,ID_GFQ64NUK,fruit_woodiness,0.271302,84.0,104.99993599999999,390.999808,488.999936
240,ID_TLRTDOJY,fruit_healthy,0.660204,194.99980799999997,23.000063999999995,296.0,135.000064
241,ID_TLRTDOJY,fruit_healthy,0.971695,153.000192,108.999936,360.00025600000004,358.99980800000003
242,ID_QJWLRB4V,fruit_brownspot,0.891806,92.99993599999999,206.00012800000002,317.999872,385.999872
243,ID_V9NEU0UP,fruit_woodiness,0.93637,210.99980799999997,202.000128,448.999936,395.00006399999995
244,ID_AKWZRGDN,fruit_brownspot,0.725278,204.000256,1.0001920000000268,437.00019199999997,388.0
245,ID_FN9VMEJ0,fruit_brownspot,0.938324,169.99987199999998,34.000384,404.99968,342.000128
246,ID_MUYXMWAI,fruit_woodiness,0.404665,43.000063999999995,154.999808,232.00025599999998,289.999872
247,ID_MUYXMWAI,fruit_brownspot,0.59463,42.999808000000016,156.0,232.999936,292.0
248,ID_MUYXMWAI,fruit_woodiness,0.798508,135.99974400000002,253.000192,333.999872,406.000128
249,ID_GC1XS2EG,fruit_brownspot,0.808452,187.99974399999996,1.9998720000000105,424.0,371.99974399999996
250,ID_1AN032JF,fruit_woodiness,0.763697,102.00012800000002,116.0,468.00025600000004,413.999872
251,ID_G9T5HB2U,fruit_brownspot,0.736506,140.999936,210.99980799999997,362.000128,367.000064
252,ID_CGND1FCK,fruit_woodiness,0.93101,133.000192,173.99987199999998,432.0,404.0
253,ID_P8OOIKBV,fruit_woodiness,0.761066,170.99980799999997,168.99993600000002,360.999936,499.99974399999996
254,ID_QTZ1HFXJ,fruit_woodiness,0.384566,171.000064,110.00012799999999,404.999936,471.00006399999995
255,ID_M9W9342G,fruit_brownspot,0.503779,106.00012799999999,284.00025600000004,457.00019199999997,512.0
256,ID_M9W9342G,fruit_brownspot,0.87316,116.0,73.00019200000001,218.00012800000002,271.00032
257,ID_AAS55WJI,fruit_brownspot,0.47426,176.0,161.00019200000003,314.999808,409.000192
258,ID_JXUXKHVJ,fruit_brownspot,0.419293,147.00032,208.999936,334.000128,367.000064
259,ID_JXUXKHVJ,fruit_woodiness,0.708817,148.0,211.000064,332.0,363.000064
260,ID_JT23YC6X,fruit_healthy,0.971946,194.00012800000002,163.99974399999996,415.00032,416.0
261,ID_521XJ2ND,fruit_woodiness,0.660296,187.99974400000002,95.000064,336.999936,349.00019199999997
262,ID_L4UMREDN,fruit_woodiness,0.96081,48.00025600000001,91.00006400000001,442.000128,339.000064
263,ID_R7H0WRPT,fruit_brownspot,0.652181,136.00025600000004,188.0,386.000128,405.999872
264,ID_JCAFAX30,fruit_brownspot,0.831835,156.99968,115.99974399999999,337.999872,394.99980800000003
265,ID_JJDUKUZU,fruit_woodiness,0.876861,440.99993600000005,206.999808,512.0,319.999744
266,ID_JJDUKUZU,fruit_healthy,0.955335,207.99999999999997,132.999936,359.00006399999995,316.999936
267,ID_5CGNNZE1,fruit_woodiness,0.916045,57.99987199999998,186.000128,448.999936,459.00006399999995
